Time,UNIT#MN INVERTER#2(2854)/Total DC power(kW),UNIT#MN INVERTER#2(2854)/Total active power(kW),UNIT#CD INVERTER#2(2824)/Total DC power(kW),UNIT#CD INVERTER#2(2824)/Total active power(kW),UNIT#O INVERTER#1(2861)/Total DC power(kW),UNIT#O INVERTER#1(2861)/Total active power(kW),UNIT#EF INVERTER#3(2868)/Total DC power(kW),UNIT#EF INVERTER#3(2868)/Total active power(kW),UNIT#EF INVERTER#2(2867)/Total DC power(kW),UNIT#EF INVERTER#2(2867)/Total active power(kW),UNIT#KL INVERTER#3(2848)/Total DC power(kW),UNIT#KL INVERTER#3(2848)/Total active power(kW),UNIT#KL INVERTER#2(2847)/Total DC power(kW),UNIT#KL INVERTER#2(2847)/Total active power(kW),UNIT#CD INVERTER#3(2825)/Total DC power(kW),UNIT#CD INVERTER#3(2825)/Total active power(kW),UNIT#GH INVERTER#2(2817)/Total DC power(kW),UNIT#GH INVERTER#2(2817)/Total active power(kW),UNIT#KL INVERTER#1(2846)/Total DC power(kW),UNIT#KL INVERTER#1(2846)/Total active power(kW),UNIT#KL INVERTER#4(2849)/Total DC power(kW),UNIT#KL INVERTER#4(2849)/Total active power(kW),UNIT#AB INVERTER#3(2833)/Total DC power(kW),UNIT#AB INVERTER#3(2833)/Total active power(kW),UNIT#GH INVERTER#4(2819)/Total DC power(kW),UNIT#GH INVERTER#4(2819)/Total active power(kW),UNIT#MN INVERTER#1(2853)/Total DC power(kW),UNIT#MN INVERTER#1(2853)/Total active power(kW),UNIT#AB INVERTER#4(2834)/Total DC power(kW),UNIT#AB INVERTER#4(2834)/Total active power(kW),UNIT#GH INVERTER#3(2818)/Total DC power(kW),UNIT#GH INVERTER#3(2818)/Total active power(kW),UNIT#CD INVERTER#1(2823)/Total DC power(kW),UNIT#CD INVERTER#1(2823)/Total active power(kW),UNIT#IJ INVERTER#1(2838)/Total DC power(kW),UNIT#IJ INVERTER#1(2838)/Total active power(kW),UNIT#AB INVERTER#1(2831)/Total DC power(kW),UNIT#AB INVERTER#1(2831)/Total active power(kW),UNIT#MN INVERTER#4(2856)/Total DC power(kW),UNIT#MN INVERTER#4(2856)/Total active power(kW),UNIT#IJ INVERTER#3(2840)/Total DC power(kW),UNIT#IJ INVERTER#3(2840)/Total active power(kW),UNIT#EF INVERTER#1(2866)/Total DC power(kW),UNIT#EF INVERTER#1(2866)/Total active power(kW),UNIT#O INVERTER#2(2862)/Total DC power(kW),UNIT#O INVERTER#2(2862)/Total active power(kW),UNIT#EF INVERTER#4(2869)/Total DC power(kW),UNIT#EF INVERTER#4(2869)/Total active power(kW),UNIT#IJ INVERTER#4(2841)/Total DC power(kW),UNIT#IJ INVERTER#4(2841)/Total active power(kW),UNIT#CD INVERTER#4(2826)/Total DC power(kW),UNIT#CD INVERTER#4(2826)/Total active power(kW),UNIT#MN INVERTER#3(2855)/Total DC power(kW),UNIT#MN INVERTER#3(2855)/Total active power(kW),UNIT#IJ INVERTER#2(2839)/Total DC power(kW),UNIT#IJ INVERTER#2(2839)/Total active power(kW),UNIT#GH INVERTER#1(2816)/Total DC power(kW),UNIT#GH INVERTER#1(2816)/Total active power(kW)
25/1/2026 8:05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
25/1/2026 8:10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
25/1/2026 8:15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
25/1/2026 8:20,0,0,0,0,88.472,87.148,0,0,0,0,0,0,98.473,97.036,0,0,0,0,99.369,97.772,0,0,0,0,0,0,192.58,189.692,0,0,0,0,196.553,193.6,99.384,97.788,191.478,188.816,0,0,0,0,180.551,178.14,0,0,0,0,0,0,0,0,0,0,99.038,97.596,186.876,184.076
25/1/2026 8:25,0,0,0,0,88.472,87.148,0,0,0,0,0,0,98.473,97.036,0,0,0,0,99.369,97.772,0,0,0,0,0,0,192.58,189.692,0,0,0,0,196.553,193.6,99.384,97.788,191.478,188.816,0,0,0,0,180.551,178.14,0,0,0,0,0,0,0,0,0,0,99.038,97.596,186.876,184.076
25/1/2026 8:30,0,0,0,0,88.472,87.148,0,0,0,0,0,0,98.473,97.036,0,0,0,0,99.369,97.772,0,0,0,0,0,0,192.58,189.692,0,0,0,0,196.553,193.6,99.384,97.788,191.478,188.816,0,0,0,0,180.551,178.14,0,0,0,0,0,0,0,0,0,0,99.038,97.596,186.876,184.076
25/1/2026 8:35,107.951,106.412,109.506,107.952,100.515,98.904,0,0,100.171,98.716,0,0,110.933,109.364,0,0,103.552,102.06,111.672,110.7,0,0,0,0,0,0,107.949,106.056,0,0,0,0,109.051,107.4,112.033,110.308,105.943,104.26,0,0,0,0,101.809,100.18,0,0,0,0,0,0,0,0,0,0,111.721,110.144,103.852,102.196
25/1/2026 8:40,107.951,106.412,109.506,107.952,100.515,98.904,0,0,100.171,98.716,0,0,110.933,109.364,0,0,103.552,102.06,111.672,110.7,0,0,0,0,0,0,107.949,106.056,0,0,0,0,109.051,107.4,112.033,110.308,105.943,104.26,0,0,0,0,101.809,100.18,0,0,0,0,0,0,0,0,0,0,111.721,110.144,103.852,102.196
25/1/2026 8:45,107.951,106.412,109.506,107.952,100.515,98.904,0,0,100.171,98.716,0,0,110.933,109.364,0,0,103.552,102.06,111.672,110.7,0,0,0,0,0,0,107.949,106.056,0,0,0,0,109.051,107.4,112.033,110.308,105.943,104.26,0,0,0,0,101.809,100.18,0,0,0,0,0,0,0,0,0,0,111.721,110.144,103.852,102.196
25/1/2026 8:50,180.304,177.708,170.911,168.468,163.795,161.344,0,0,159.781,157.516,0,0,184.655,181.988,0,0,192.867,190.064,185.252,183.608,0,0,0,0,0,0,179.473,176.784,0,0,0,0,169.356,169.004,184.919,184.872,220.544,217.184,0,0,0,0,161.184,158.772,0,0,0,0,0,0,0,0,0,0,187.441,184.728,189.071,186.236
25/1/2026 8:55,180.304,177.708,170.911,168.468,163.795,161.344,0,0,159.781,157.516,0,0,184.655,181.988,0,0,192.867,190.064,185.252,183.608,0,0,0,0,0,0,179.473,176.784,0,0,0,0,169.356,169.004,184.919,184.872,220.544,217.184,0,0,0,0,161.184,158.772,0,0,0,0,0,0,0,0,0,0,187.441,184.728,189.071,186.236
25/1/2026 9:00,180.304,177.708,170.911,168.468,163.795,161.344,0,0,159.781,157.516,0,0,184.655,181.988,0,0,192.867,190.064,185.252,183.608,0,0,0,0,0,0,179.473,176.784,0,0,0,0,169.356,169.004,184.919,184.872,220.544,217.184,0,0,0,0,161.184,158.772,0,0,0,0,0,0,0,0,0,0,187.441,184.728,189.071,186.236
25/1/2026 9:05,113.366,111.532,108.919,107.14,125.9,124.948,111.175,109.368,110.381,108.584,92.118,90.56,91.911,90.356,108.088,106.32,106.119,104.376,92.268,91.156,93.541,91.964,93.59,92.012,107.509,105.748,111.783,109.968,93.513,91.936,108.749,106.972,106.937,105.184,99.132,97.48,94.003,92.42,113.237,111.404,95.734,94.128,110.96,109.156,126.88,124.884,111.669,109.856,95.739,94.132,109.927,108.136,113.346,111.512,99.574,97.916,106.439,104.692
25/1/2026 9:10,113.366,111.532,108.919,107.14,125.9,124.948,111.175,109.368,110.381,108.584,92.118,90.56,91.911,90.356,108.088,106.32,106.119,104.376,92.268,91.156,93.541,91.964,93.59,92.012,107.509,105.748,111.783,109.968,93.513,91.936,108.749,106.972,106.937,105.184,99.132,97.48,94.003,92.42,113.237,111.404,95.734,94.128,110.96,109.156,126.88,124.884,111.669,109.856,95.739,94.132,109.927,108.136,113.346,111.512,99.574,97.916,106.439,104.692
25/1/2026 9:15,113.366,111.532,108.919,107.14,125.9,124.948,111.175,109.368,110.381,108.584,92.118,90.56,91.911,90.356,108.088,106.32,106.119,104.376,92.268,91.156,93.541,91.964,93.59,92.012,107.509,105.748,111.783,109.968,93.513,91.936,108.749,106.972,106.937,105.184,99.132,97.48,94.003,92.42,113.237,111.404,95.734,94.128,110.96,109.156,126.88,124.884,111.669,109.856,95.739,94.132,109.927,108.136,113.346,111.512,99.574,97.916,106.439,104.692
25/1/2026 9:20,39.892,38.928,39.713,38.752,37.168,36.248,36.746,35.828,36.779,35.86,40.07,39.104,39.758,38.796,38.569,37.624,37.859,36.924,39.847,38.884,40.273,39.304,37.181,36.256,37.92,36.984,39.401,38.444,37.266,36.34,37.867,36.932,39.105,38.152,39.729,38.74,37.29,36.44,39.077,38.124,39.368,38.412,37.396,36.428,37.221,36.296,36.531,35.616,39.62,38.66,39.429,38.472,39.381,38.424,39.677,38.716,37.851,36.916
25/1/2026 9:25,39.892,38.928,39.713,38.752,37.168,36.248,36.746,35.828,36.779,35.86,40.07,39.104,39.758,38.796,38.569,37.624,37.859,36.924,39.847,38.884,40.273,39.304,37.181,36.256,37.92,36.984,39.401,38.444,37.266,36.34,37.867,36.932,39.105,38.152,39.729,38.74,37.29,36.44,39.077,38.124,39.368,38.412,37.396,36.428,37.221,36.296,36.531,35.616,39.62,38.66,39.429,38.472,39.381,38.424,39.677,38.716,37.851,36.916
25/1/2026 9:30,39.892,38.928,39.713,38.752,37.168,36.248,36.746,35.828,36.779,35.86,40.07,39.104,39.758,38.796,38.569,37.624,37.859,36.924,39.847,38.884,40.273,39.304,37.181,36.256,37.92,36.984,39.401,38.444,37.266,36.34,37.867,36.932,39.105,38.152,39.729,38.74,37.29,36.44,39.077,38.124,39.368,38.412,37.396,36.428,37.221,36.296,36.531,35.616,39.62,38.66,39.429,38.472,39.381,38.424,39.677,38.716,37.851,36.916
25/1/2026 9:35,101.26,99.58,95.642,94.036,99.075,97.424,91.992,90.436,92.596,91.032,101.609,99.924,100.571,98.9,94.076,92.492,92.163,90.604,101.581,99.896,100.531,98.86,89.579,88.056,92.921,91.352,100.713,99.04,89.575,88.052,93.914,92.332,95.26,93.66,97.194,95.568,89.274,87.756,99.903,98.24,96.671,95.052,93.2,91.628,99.489,97.832,91.874,90.32,96.947,95.324,94.689,93.096,100.936,99.26,97.174,95.548,92.414,90.852
25/1/2026 9:40,101.26,99.58,95.642,94.036,99.075,97.424,91.992,90.436,92.596,91.032,101.609,99.924,100.571,98.9,94.076,92.492,92.163,90.604,101.581,99.896,100.531,98.86,89.579,88.056,92.921,91.352,100.713,99.04,89.575,88.052,93.914,92.332,95.26,93.66,97.194,95.568,89.274,87.756,99.903,98.24,96.671,95.052,93.2,91.628,99.489,97.832,91.874,90.32,96.947,95.324,94.689,93.096,100.936,99.26,97.174,95.548,92.414,90.852
25/1/2026 9:45,101.26,99.58,95.642,94.036,99.075,97.424,91.992,90.436,92.596,91.032,101.609,99.924,100.571,98.9,94.076,92.492,92.163,90.604,101.581,99.896,100.531,98.86,89.579,88.056,92.921,91.352,100.713,99.04,89.575,88.052,93.914,92.332,95.26,93.66,97.194,95.568,89.274,87.756,99.903,98.24,96.671,95.052,93.2,91.628,99.489,97.832,91.874,90.32,96.947,95.324,94.689,93.096,100.936,99.26,97.174,95.548,92.414,90.852
25/1/2026 9:50,91.189,89.644,84.199,82.752,87.168,85.7,82.166,80.748,82.665,81.24,88.869,87.356,88.548,87.04,83.359,81.924,82.864,81.436,89.209,87.692,89.477,87.956,79.078,77.704,83.42,81.984,90.625,89.088,79.224,77.848,84.106,82.66,85.144,82.764,85.736,84.388,79.025,77.8,89.173,87.656,86.057,84.584,83.335,82.056,87.753,86.256,81.655,80.244,86.24,84.764,84.544,83.092,90.142,88.612,85.935,84.464,82.998,81.66
25/1/2026 9:55,91.189,89.644,84.199,82.752,87.168,85.7,82.166,80.748,82.665,81.24,88.869,87.356,88.548,87.04,83.359,81.924,82.864,81.436,89.209,87.692,89.477,87.956,79.078,77.704,83.42,81.984,90.625,89.088,79.224,77.848,84.106,82.66,85.144,82.764,85.736,84.388,79.025,77.8,89.173,87.656,86.057,84.584,83.335,82.056,87.753,86.256,81.655,80.244,86.24,84.764,84.544,83.092,90.142,88.612,85.935,84.464,82.998,81.66
25/1/2026 10:00,91.189,89.644,84.199,82.752,87.168,85.7,82.166,80.748,82.665,81.24,88.869,87.356,88.548,87.04,83.359,81.924,82.864,81.436,89.209,87.692,89.477,87.956,79.078,77.704,83.42,81.984,90.625,89.088,79.224,77.848,84.106,82.66,85.144,82.764,85.736,84.388,79.025,77.8,89.173,87.656,86.057,84.584,83.335,82.056,87.753,86.256,81.655,80.244,86.24,84.764,84.544,83.092,90.142,88.612,85.935,84.464,82.998,81.66
25/1/2026 10:05,117.044,115.164,109.069,107.288,124.581,122.752,120.278,118.36,120.108,118.192,103.121,101.416,102.995,101.292,107.144,105.388,106.533,104.784,103.964,102.304,103.802,102.088,91.416,89.868,106.245,104.5,116.173,114.304,91.757,90.204,107.554,105.792,108.858,106.676,99.542,97.812,91.4,89.852,115.509,113.648,99.181,97.528,121.027,119.1,125.71,123.728,120.181,118.264,99.331,97.676,107.776,106.012,116.651,114.776,99.611,97.952,106.89,105.028
25/1/2026 10:10,117.044,115.164,109.069,107.288,124.581,122.752,120.278,118.36,120.108,118.192,103.121,101.416,102.995,101.292,107.144,105.388,106.533,104.784,103.964,102.304,103.802,102.088,91.416,89.868,106.245,104.5,116.173,114.304,91.757,90.204,107.554,105.792,108.858,106.676,99.542,97.812,91.4,89.852,115.509,113.648,99.181,97.528,121.027,119.1,125.71,123.728,120.181,118.264,99.331,97.676,107.776,106.012,116.651,114.776,99.611,97.952,106.89,105.028
25/1/2026 10:15,117.044,115.164,109.069,107.288,124.581,122.752,120.278,118.36,120.108,118.192,103.121,101.416,102.995,101.292,107.144,105.388,106.533,104.784,103.964,102.304,103.802,102.088,91.416,89.868,106.245,104.5,116.173,114.304,91.757,90.204,107.554,105.792,108.858,106.676,99.542,97.812,91.4,89.852,115.509,113.648,99.181,97.528,121.027,119.1,125.71,123.728,120.181,118.264,99.331,97.676,107.776,106.012,116.651,114.776,99.611,97.952,106.89,105.028
25/1/2026 10:20,155.221,152.86,149.696,147.404,152.645,148.72,147.087,144.828,147.54,145.276,152.475,150.148,151.405,149.092,148.342,146.068,144.57,142.344,152.953,150.904,153.216,150.88,138.937,136.784,145.709,143.468,154.403,152.052,139.569,137.408,147.893,145.624,149.878,147.584,149.189,146.904,138.601,136.452,153.832,151.488,146.843,144.588,148.444,146.168,152.017,149.696,146.872,144.616,147.297,145.036,149.266,146.98,155.679,153.312,149.554,147.264,145.142,142.908
25/1/2026 10:25,155.221,152.86,149.696,147.404,152.645,148.72,147.087,144.828,147.54,145.276,152.475,150.148,151.405,149.092,148.342,146.068,144.57,142.344,152.953,150.904,153.216,150.88,138.937,136.784,145.709,143.468,154.403,152.052,139.569,137.408,147.893,145.624,149.878,147.584,149.189,146.904,138.601,136.452,153.832,151.488,146.843,144.588,148.444,146.168,152.017,149.696,146.872,144.616,147.297,145.036,149.266,146.98,155.679,153.312,149.554,147.264,145.142,142.908
25/1/2026 10:30,155.221,152.86,149.696,147.404,152.645,148.72,147.087,144.828,147.54,145.276,152.475,150.148,151.405,149.092,148.342,146.068,144.57,142.344,152.953,150.904,153.216,150.88,138.937,136.784,145.709,143.468,154.403,152.052,139.569,137.408,147.893,145.624,149.878,147.584,149.189,146.904,138.601,136.452,153.832,151.488,146.843,144.588,148.444,146.168,152.017,149.696,146.872,144.616,147.297,145.036,149.266,146.98,155.679,153.312,149.554,147.264,145.142,142.908
25/1/2026 10:35,174.97,172.296,181.033,178.256,160.562,158.132,165.651,163.136,164.899,162.396,179.332,176.584,180,177.24,180.508,177.74,168.833,166.264,181.656,178.868,179.788,177.032,177.248,174.536,169.92,167.332,173.814,170.572,177.318,174.604,172.866,170.228,181.627,178.84,183.129,180.316,176.227,173.532,173.252,170.608,183.764,180.94,165.147,162.64,161.933,159.48,165.025,162.52,184.245,181.412,177.045,174.336,174.929,172.256,184.212,181.38,169.431,166.852
25/1/2026 10:40,174.97,172.296,181.033,178.256,160.562,158.132,165.651,163.136,164.899,162.396,179.332,176.584,180,177.24,180.508,177.74,168.833,166.264,181.656,178.868,179.788,177.032,177.248,174.536,169.92,167.332,173.814,170.572,177.318,174.604,172.866,170.228,181.627,178.84,183.129,180.316,176.227,173.532,173.252,170.608,183.764,180.94,165.147,162.64,161.933,159.48,165.025,162.52,184.245,181.412,177.045,174.336,174.929,172.256,184.212,181.38,169.431,166.852
25/1/2026 10:45,174.97,172.296,181.033,178.256,160.562,158.132,165.651,163.136,164.899,162.396,179.332,176.584,180,177.24,180.508,177.74,168.833,166.264,181.656,178.868,179.788,177.032,177.248,174.536,169.92,167.332,173.814,170.572,177.318,174.604,172.866,170.228,181.627,178.84,183.129,180.316,176.227,173.532,173.252,170.608,183.764,180.94,165.147,162.64,161.933,159.48,165.025,162.52,184.245,181.412,177.045,174.336,174.929,172.256,184.212,181.38,169.431,166.852
25/1/2026 10:50,222.56,219.06,226.074,222.512,208.158,205.112,206.497,203.28,206.766,203.544,236.399,232.652,233.576,229.88,222.983,219.476,211.888,208.576,235.332,231.604,238.591,234.804,214.925,211.56,210.663,207.372,220.927,217.456,217.865,214.448,214.254,210.9,225.634,222.08,233.886,230.184,215.918,211.816,222.173,218.68,228.9,225.288,208.085,204.84,209.599,206.328,206.896,203.672,228.998,225.384,222.829,219.324,224.055,220.528,234.171,230.464,210.874,208.028
25/1/2026 10:55,222.56,219.06,226.074,222.512,208.158,205.112,206.497,203.28,206.766,203.544,236.399,232.652,233.576,229.88,222.983,219.476,211.888,208.576,235.332,231.604,238.591,234.804,214.925,211.56,210.663,207.372,220.927,217.456,217.865,214.448,214.254,210.9,225.634,222.08,233.886,230.184,215.918,211.816,222.173,218.68,228.9,225.288,208.085,204.84,209.599,206.328,206.896,203.672,228.998,225.384,222.829,219.324,224.055,220.528,234.171,230.464,210.874,208.028
25/1/2026 11:00,222.56,219.06,226.074,222.512,208.158,205.112,206.497,203.28,206.766,203.544,236.399,232.652,233.576,229.88,222.983,219.476,211.888,208.576,235.332,231.604,238.591,234.804,214.925,211.56,210.663,207.372,220.927,217.456,217.865,214.448,214.254,210.9,225.634,222.08,233.886,230.184,215.918,211.816,222.173,218.68,228.9,225.288,208.085,204.84,209.599,206.328,206.896,203.672,228.998,225.384,222.829,219.324,224.055,220.528,234.171,230.464,210.874,208.028
25/1/2026 11:05,147.45,145.188,145.141,142.908,136.549,134.428,132.361,130.296,133.659,131.576,151.105,148.796,151.19,148.88,140.772,138.596,137.895,135.756,152.798,150.58,151.886,149.568,137.027,134.9,138.774,136.624,146.721,144.468,137.052,134.924,140.906,138.728,144.983,142.924,149.609,147.32,137.068,135.128,144.901,142.672,149.711,147.42,134.469,132.376,137.282,135.152,131.595,129.54,150.063,147.768,142.195,140,147.316,145.056,149.638,147.348,138.649,136.5
25/1/2026 11:10,147.45,145.188,145.141,142.908,136.549,134.428,132.361,130.296,133.659,131.576,151.105,148.796,151.19,148.88,140.772,138.596,137.895,135.756,152.798,150.58,151.886,149.568,137.027,134.9,138.774,136.624,146.721,144.468,137.052,134.924,140.906,138.728,144.983,142.924,149.609,147.32,137.068,135.128,144.901,142.672,149.711,147.42,134.469,132.376,137.282,135.152,131.595,129.54,150.063,147.768,142.195,140,147.316,145.056,149.638,147.348,138.649,136.5
25/1/2026 11:15,147.45,145.188,145.141,142.908,136.549,134.428,132.361,130.296,133.659,131.576,151.105,148.796,151.19,148.88,140.772,138.596,137.895,135.756,152.798,150.58,151.886,149.568,137.027,134.9,138.774,136.624,146.721,144.468,137.052,134.924,140.906,138.728,144.983,142.924,149.609,147.32,137.068,135.128,144.901,142.672,149.711,147.42,134.469,132.376,137.282,135.152,131.595,129.54,150.063,147.768,142.195,140,147.316,145.056,149.638,147.348,138.649,136.5
25/1/2026 11:20,129.974,127.94,116.897,115.02,142.057,139.864,123.338,121.384,124.633,122.664,116.691,114.816,116.181,114.312,114.742,112.892,114.488,112.64,117.594,115.708,117.897,116.008,98.256,96.616,115.026,113.172,129.415,127.388,98.58,96.936,117.027,115.148,116.245,114.376,110.972,109.168,98.953,97.304,127.28,125.28,110.575,108.776,125.005,122.596,142.806,140.604,122.544,120.6,110.87,109.068,114.989,113.136,129.301,127.276,111.158,109.352,114.544,112.696
25/1/2026 11:25,129.974,127.94,116.897,115.02,142.057,139.864,123.338,121.384,124.633,122.664,116.691,114.816,116.181,114.312,114.742,112.892,114.488,112.64,117.594,115.708,117.897,116.008,98.256,96.616,115.026,113.172,129.415,127.388,98.58,96.936,117.027,115.148,116.245,114.376,110.972,109.168,98.953,97.304,127.28,125.28,110.575,108.776,125.005,122.596,142.806,140.604,122.544,120.6,110.87,109.068,114.989,113.136,129.301,127.276,111.158,109.352,114.544,112.696
25/1/2026 11:30,129.974,127.94,116.897,115.02,142.057,139.864,123.338,121.384,124.633,122.664,116.691,114.816,116.181,114.312,114.742,112.892,114.488,112.64,117.594,115.708,117.897,116.008,98.256,96.616,115.026,113.172,129.415,127.388,98.58,96.936,117.027,115.148,116.245,114.376,110.972,109.168,98.953,97.304,127.28,125.28,110.575,108.776,125.005,122.596,142.806,140.604,122.544,120.6,110.87,109.068,114.989,113.136,129.301,127.276,111.158,109.352,114.544,112.696
25/1/2026 11:35,190.721,187.776,184.457,181.62,183.41,180.144,177.375,174.66,176.341,173.644,189.809,186.88,189.748,186.82,183.655,180.832,177.143,174.432,191.918,188.952,190.733,187.788,172.516,169.884,176.52,173.82,189.207,186.288,173.582,170.932,179.845,177.088,185.022,182.176,187.106,184.224,173.834,171.18,192.272,189.3,186.203,183.336,177.733,175.012,184.428,181.592,176.817,174.112,186.622,183.748,184.77,181.928,193.639,190.644,187.228,184.344,178.189,175.46
25/1/2026 11:40,190.721,187.776,184.457,181.62,183.41,180.144,177.375,174.66,176.341,173.644,189.809,186.88,189.748,186.82,183.655,180.832,177.143,174.432,191.918,188.952,190.733,187.788,172.516,169.884,176.52,173.82,189.207,186.288,173.582,170.932,179.845,177.088,185.022,182.176,187.106,184.224,173.834,171.18,192.272,189.3,186.203,183.336,177.733,175.012,184.428,181.592,176.817,174.112,186.622,183.748,184.77,181.928,193.639,190.644,187.228,184.344,178.189,175.46
25/1/2026 11:45,190.721,187.776,184.457,181.62,183.41,180.144,177.375,174.66,176.341,173.644,189.809,186.88,189.748,186.82,183.655,180.832,177.143,174.432,191.918,188.952,190.733,187.788,172.516,169.884,176.52,173.82,189.207,186.288,173.582,170.932,179.845,177.088,185.022,182.176,187.106,184.224,173.834,171.18,192.272,189.3,186.203,183.336,177.733,175.012,184.428,181.592,176.817,174.112,186.622,183.748,184.77,181.928,193.639,190.644,187.228,184.344,178.189,175.46
25/1/2026 11:50,491.44,481.936,521.536,511.16,514.571,504.4,522.026,511.636,537.488,526.636,553.09,541.764,525.155,514.672,503.193,493.352,525.547,515.052,535.331,524.544,553.173,541.844,456.513,447.948,507.123,497.168,491.057,481.564,464.198,455.432,523.577,513.14,525.279,514.792,560.672,547.604,406.327,399.024,496.649,486.996,553.916,542.564,542.743,528.956,521.787,511.404,515.75,505.544,551.547,540.268,491.135,481.64,504.309,494.436,559.888,548.352,526.446,515.924
25/1/2026 11:55,491.44,481.936,521.536,511.16,514.571,504.4,522.026,511.636,537.488,526.636,553.09,541.764,525.155,514.672,503.193,493.352,525.547,515.052,535.331,524.544,553.173,541.844,456.513,447.948,507.123,497.168,491.057,481.564,464.198,455.432,523.577,513.14,525.279,514.792,560.672,547.604,406.327,399.024,496.649,486.996,553.916,542.564,542.743,528.956,521.787,511.404,515.75,505.544,551.547,540.268,491.135,481.64,504.309,494.436,559.888,548.352,526.446,515.924
25/1/2026 12:00,491.44,481.936,521.536,511.16,514.571,504.4,522.026,511.636,537.488,526.636,553.09,541.764,525.155,514.672,503.193,493.352,525.547,515.052,535.331,524.544,553.173,541.844,456.513,447.948,507.123,497.168,491.057,481.564,464.198,455.432,523.577,513.14,525.279,514.792,560.672,547.604,406.327,399.024,496.649,486.996,553.916,542.564,542.743,528.956,521.787,511.404,515.75,505.544,551.547,540.268,491.135,481.64,504.309,494.436,559.888,548.352,526.446,515.924
25/1/2026 12:05,214.415,211.06,223.87,220.348,199.605,197.444,204.718,201.532,206.033,202.824,219.028,215.592,217.624,214.212,219.326,215.884,202.019,198.88,220.12,216.664,219.81,216.36,203.628,200.556,200.163,197.056,213.267,209.932,204.433,201.348,204.787,201.6,224.457,220.924,216.392,213.104,207.814,203.364,210.242,206.96,217.336,214.032,208.202,204.956,202.127,199.08,203.342,200.18,217.36,214.056,220.535,217.072,212.388,209.068,216.76,213.364,202.614,199.104
25/1/2026 12:10,214.415,211.06,223.87,220.348,199.605,197.444,204.718,201.532,206.033,202.824,219.028,215.592,217.624,214.212,219.326,215.884,202.019,198.88,220.12,216.664,219.81,216.36,203.628,200.556,200.163,197.056,213.267,209.932,204.433,201.348,204.787,201.6,224.457,220.924,216.392,213.104,207.814,203.364,210.242,206.96,217.336,214.032,208.202,204.956,202.127,199.08,203.342,200.18,217.36,214.056,220.535,217.072,212.388,209.068,216.76,213.364,202.614,199.104
25/1/2026 12:15,214.415,211.06,223.87,220.348,199.605,197.444,204.718,201.532,206.033,202.824,219.028,215.592,217.624,214.212,219.326,215.884,202.019,198.88,220.12,216.664,219.81,216.36,203.628,200.556,200.163,197.056,213.267,209.932,204.433,201.348,204.787,201.6,224.457,220.924,216.392,213.104,207.814,203.364,210.242,206.96,217.336,214.032,208.202,204.956,202.127,199.08,203.342,200.18,217.36,214.056,220.535,217.072,212.388,209.068,216.76,213.364,202.614,199.104
25/1/2026 12:20,176.43,173.732,169.805,167.22,164.124,161.16,159.842,157.424,159.623,157.208,180.52,177.752,181.838,179.048,168.812,166.244,163.186,160.712,183.703,181.384,181.208,178.428,160.875,158.44,162.966,160.496,174.513,171.848,162.132,159.676,166.798,164.264,169.943,167.356,176.637,173.992,162.604,158.988,175.038,172.364,176.885,174.236,161.383,158.94,164.798,162.332,159.574,157.16,177.734,175.072,169.016,166.444,176.129,173.436,176.955,174.248,163.82,162.036
25/1/2026 12:25,176.43,173.732,169.805,167.22,164.124,161.16,159.842,157.424,159.623,157.208,180.52,177.752,181.838,179.048,168.812,166.244,163.186,160.712,183.703,181.384,181.208,178.428,160.875,158.44,162.966,160.496,174.513,171.848,162.132,159.676,166.798,164.264,169.943,167.356,176.637,173.992,162.604,158.988,175.038,172.364,176.885,174.236,161.383,158.94,164.798,162.332,159.574,157.16,177.734,175.072,169.016,166.444,176.129,173.436,176.955,174.248,163.82,162.036
25/1/2026 12:30,176.43,173.732,169.805,167.22,164.124,161.16,159.842,157.424,159.623,157.208,180.52,177.752,181.838,179.048,168.812,166.244,163.186,160.712,183.703,181.384,181.208,178.428,160.875,158.44,162.966,160.496,174.513,171.848,162.132,159.676,166.798,164.264,169.943,167.356,176.637,173.992,162.604,158.988,175.038,172.364,176.885,174.236,161.383,158.94,164.798,162.332,159.574,157.16,177.734,175.072,169.016,166.444,176.129,173.436,176.955,174.248,163.82,162.036
